"No.","Pos. [°2θ]","Q [1/Å]","Icalc [cts]","Iback [cts]","ESD","D spacings","CT [s]","Intensity [Counts]"
"296","25.0234","1.7671","6234.5889","6158.0200","78.9478","3.5557","99.6950","6232.7481"
"297","25.0404","1.7683","6228.6701","6156.1366","79.2340","3.5533","99.6950","6278.0276"
"298","25.0574","1.7694","6223.1833","6154.2532","79.2453","3.5509","99.6950","6279.8216"
"299","25.0744","1.7706","6218.0928","6152.3698","78.8837","3.5486","99.6950","6222.6395"
"300","25.0914","1.7718","6213.3639","6150.4863","78.2190","3.5462","99.6950","6118.2094"
"301","25.1084","1.7730","6208.9637","6148.6029","77.9975","3.5438","99.6950","6083.6117"
"302","25.1254","1.7742","6207.1226","6148.9811","78.6692","3.5415","99.6950","6188.8503"
"303","25.1424","1.7753","6205.5499","6149.3592","78.9438","3.5391","99.6950","6232.1162"
"304","25.1594","1.7765","6204.2187","6149.7373","78.2575","3.5368","99.6950","6124.2410"
"305","25.1764","1.7777","6203.1042","6150.1154","78.2511","3.5344","99.6950","6123.2302"
"306","25.1934","1.7789","6202.1840","6150.4936","78.5952","3.5321","99.6950","6177.2014"
"307","25.2104","1.7801","6201.4376","6150.8717","78.3575","3.5297","99.6950","6139.9042"
"308","25.2274","1.7813","6200.8469","6151.2498","78.5806","3.5274","99.6950","6174.9100"
"309","25.2444","1.7824","6200.3957","6151.6279","78.7405","3.5251","99.6950","6200.0732"
"310","25.2614","1.7836","6200.0696","6152.0061","78.8138","3.5227","99.6950","6211.6121"
"311","25.2784","1.7848","6199.8560","6152.3842","78.3390","3.5204","99.6950","6136.9919"
"312","25.2954","1.7860","6199.7440","6152.7623","78.1518","3.5181","99.6950","6107.7086"
"313","25.3124","1.7872","6199.7241","6153.1404","79.0851","3.5157","99.6950","6254.4533"
"314","25.3294","1.7883","6199.7880","6153.5186","79.3443","3.5134","99.6950","6295.5134"
"315","25.3464","1.7895","6199.9288","6153.8967","78.8615","3.5111","99.6950","6219.1346"
"316","25.3634","1.7907","6200.1405","6154.2748","77.7783","3.5088","99.6950","6049.4574"
"317","25.3804","1.7919","6200.2667","6154.5015","78.6316","3.5065","99.6950","6182.9358"
"318","25.3974","1.7931","6200.4546","6154.7283","79.2679","3.5042","99.6950","6283.4022"
"319","25.4144","1.7942","6200.7007","6154.9550","79.3568","3.5019","99.6950","6297.4943"
"320","25.4314","1.7954","6201.0022","6155.1817","79.1275","3.4996","99.6950","6261.1675"
"321","25.4484","1.7966","6201.3567","6155.4084","78.7943","3.4973","99.6950","6208.5483"
"322","25.4654","1.7978","6201.7625","6155.6352","79.2695","3.4950","99.6950","6283.6555"
"323","25.4824","1.7990","6202.2181","6155.8619","79.0907","3.4927","99.6950","6255.3353"
"324","25.4994","1.8001","6202.7226","6156.0886","78.1923","3.4904","99.6950","6114.0294"
"325","25.5164","1.8013","6203.2752","6156.3154","78.5522","3.4881","99.6950","6170.4556"
"326","25.5334","1.8025","6203.8757","6156.5421","79.0005","3.4858","99.6950","6241.0761"
"327","25.5504","1.8037","6204.5239","6156.7688","79.0647","3.4835","99.6950","6251.2226"
"328","25.5674","1.8049","6205.2201","6156.9955","78.8357","3.4813","99.6950","6215.0637"
"329","25.5844","1.8060","6205.9647","6157.2223","79.0297","3.4790","99.6950","6245.6978"
"330","25.6014","1.8072","6206.7585","6157.4490","78.8452","3.4767","99.6950","6216.5686"
"331","25.6184","1.8084","6207.6024","6157.6757","78.9011","3.4744","99.6950","6225.3792"
"332","25.6354","1.8096","6208.3343","6157.7389","78.5648","3.4722","99.6950","6172.4240"
"333","25.6524","1.8108","6209.1190","6157.8022","79.1348","3.4699","99.6950","6262.3150"
"334","25.6694","1.8119","6209.9587","6157.8654","78.6780","3.4676","99.6950","6190.2292"
"335","25.6864","1.8131","6210.8553","6157.9286","78.8820","3.4654","99.6950","6222.3654"
"336","25.7034","1.8143","6211.8115","6157.9918","78.0897","3.4631","99.6950","6098.0073"
"337","25.7204","1.8155","6212.8303","6158.0551","79.2137","3.4609","99.6950","6274.8155"
"338","25.7374","1.8167","6213.9151","6158.1183","79.1381","3.4586","99.6950","6262.8404"
"339","25.7544","1.8178","6215.0698","6158.1815","78.2980","3.4564","99.6950","6130.5830"
"340","25.7714","1.8190","6216.2991","6158.2447","78.3782","3.4542","99.6950","6143.1417"
"341","25.7884","1.8202","6217.6082","6158.3080","78.6271","3.4519","99.6950","6182.2269"
"342","25.8054","1.8214","6219.0029","6158.3712","78.2255","3.4497","99.6950","6119.2331"
"343","25.8224","1.8226","6220.4901","6158.4344","78.2078","3.4474","99.6950","6116.4537"
"344","25.8394","1.8237","6222.0776","6158.4976","79.2232","3.4452","99.6950","6276.3107"
"345","25.8564","1.8249","6223.7741","6158.5609","79.0888","3.4430","99.6950","6255.0339"
"346","25.8734","1.8261","6225.5895","6158.6241","79.3912","3.4408","99.6950","6302.9606"
"347","25.8904","1.8273","6227.3581","6158.5102","77.7234","3.4385","99.6950","6040.9244"
"348","25.9074","1.8285","6229.2696","6158.3963","78.0559","3.4363","99.6950","6092.7295"
"349","25.9244","1.8296","6231.3385","6158.2824","79.3500","3.4341","99.6950","6296.4162"
"350","25.9414","1.8308","6233.5808","6158.1685","79.5347","3.4319","99.6950","6325.7718"
"351","25.9584","1.8320","6236.0145","6158.0546","78.8829","3.4297","99.6950","6222.5094"
"352","25.9754","1.8332","6238.6596","6157.9407","79.0564","3.4275","99.6950","6249.9066"
"353","25.9924","1.8344","6241.5386","6157.8268","78.7972","3.4253","99.6950","6209.0045"
"354","26.0094","1.8355","6244.6762","6157.7129","79.2073","3.4231","99.6950","6273.8002"
"355","26.0264","1.8367","6248.0995","6157.5990","80.2405","3.4209","99.6950","6438.5349"
"356","26.0434","1.8379","6251.8385","6157.4851","79.4140","3.4187","99.6950","6306.5759"
"357","26.0604","1.8391","6255.9260","6157.3712","78.8618","3.4165","99.6950","6219.1842"
"358","26.0774","1.8402","6260.3976","6157.2573","79.0918","3.4143","99.6950","6255.5130"
"359","26.0944","1.8414","6265.2918","6157.1434","79.1286","3.4121","99.6950","6261.3315"
"360","26.1114","1.8426","6270.6502","6157.0295","79.2013","3.4099","99.6950","6272.8480"
"361","26.1284","1.8438","6276.5171","6156.9156","79.6460","3.4078","99.6950","6343.4809"
"362","26.1454","1.8450","6282.7581","6156.6199","79.6644","3.4056","99.6950","6346.4194"
"363","26.1624","1.8461","6289.6051","6156.3242","79.7822","3.4034","99.6950","6365.2055"
"364","26.1794","1.8473","6297.1108","6156.0284","79.3023","3.4012","99.6950","6288.8607"
"365","26.1964","1.8485","6305.3299","6155.7327","79.5561","3.3991","99.6950","6329.1796"
"366","26.2134","1.8497","6314.3194","6155.4370","79.5687","3.3969","99.6950","6331.1797"
"367","26.2304","1.8509","6324.1378","6155.1412","79.5652","3.3947","99.6950","6330.6208"
"368","26.2474","1.8520","6334.8443","6154.8455","79.6431","3.3926","99.6950","6343.0236"
"369","26.2644","1.8532","6346.4991","6154.5498","79.7095","3.3904","99.6950","6353.6074"
"370","26.2814","1.8544","6359.1617","6154.2540","80.1616","3.3883","99.6950","6425.8808"
"371","26.2984","1.8556","6372.8911","6153.9583","80.0603","3.3861","99.6950","6409.6513"
"372","26.3154","1.8567","6387.7443","6153.6626","79.8197","3.3840","99.6950","6371.1800"
"373","26.3324","1.8579","6403.7757","6153.3668","80.1355","3.3818","99.6950","6421.7004"
"374","26.3494","1.8591","6421.0362","6153.0711","80.5033","3.3797","99.6950","6480.7753"
"375","26.3664","1.8603","6439.5719","6152.7754","80.4325","3.3775","99.6950","6469.3855"
"376","26.3834","1.8615","6459.4233","6152.4796","80.7665","3.3754","99.6950","6523.2229"
"377","26.4004","1.8626","6480.4450","6152.0047","80.9365","3.3733","99.6950","6550.7132"
"378","26.4174","1.8638","6502.8417","6151.5298","80.7368","3.3711","99.6950","6518.4317"
"379","26.4344","1.8650","6526.6299","6151.0549","80.6000","3.3690","99.6950","6496.3552"
"380","26.4514","1.8662","6551.8154","6150.5800","80.7710","3.3669","99.6950","6523.9540"
"381","26.4684","1.8674","6578.3925","6150.1051","81.0802","3.3648","99.6950","6574.0064"
"382","26.4854","1.8685","6606.3421","6149.6302","81.5002","3.3626","99.6950","6642.2775"
"383","26.5024","1.8697","6635.6306","6149.1553","81.3842","3.3605","99.6950","6623.3947"
"384","26.5194","1.8709","6666.2085","6148.6804","81.2991","3.3584","99.6950","6609.5452"
"385","26.5364","1.8721","6698.0084","6148.2055","81.8085","3.3563","99.6950","6692.6338"
"386","26.5534","1.8732","6730.9439","6147.7305","82.5773","3.3542","99.6950","6819.0045"
"387","26.5704","1.8744","6764.9071","6147.2556","82.7967","3.3521","99.6950","6855.2934"
"388","26.5874","1.8756","6799.7674","6146.7807","82.1194","3.3500","99.6950","6743.6017"
"389","26.6044","1.8768","6835.3686","6146.3058","82.1106","3.3479","99.6950","6742.1491"
"390","26.6214","1.8780","6871.5277","6145.8309","82.6032","3.3458","99.6950","6823.2846"
"391","26.6384","1.8791","6908.0321","6145.3560","82.4427","3.3437","99.6950","6796.7974"
"392","26.6554","1.8803","6944.4648","6144.7078","83.1156","3.3416","99.6950","6908.1992"
"393","26.6724","1.8815","6980.7226","6144.0597","83.4223","3.3395","99.6950","6959.2739"
"394","26.6894","1.8827","7016.4958","6143.4115","83.0209","3.3374","99.6950","6892.4707"
"395","26.7064","1.8838","7051.4418","6142.7634","84.4390","3.3353","99.6950","7129.9407"
"396","26.7234","1.8850","7085.1867","6142.1152","84.3072","3.3332","99.6950","7107.7092"
"397","26.7404","1.8862","7117.3301","6141.4670","84.6608","3.3311","99.6950","7167.4584"
"398","26.7574","1.8874","7147.4509","6140.8189","85.1513","3.3291","99.6950","7250.7373"
"399","26.7744","1.8885","7175.1165","6140.1707","85.0011","3.3270","99.6950","7225.1872"
"400","26.7914","1.8897","7199.8950","6139.5226","86.0991","3.3249","99.6950","7413.0547"
"401","26.8084","1.8909","7221.3694","6138.8744","85.0193","3.3228","99.6950","7228.2807"
"402","26.8254","1.8921","7239.1531","6138.2263","86.0404","3.3208","99.6950","7402.9487"
"403","26.8424","1.8933","7252.9073","6137.5781","85.4665","3.3187","99.6950","7304.5274"
"404","26.8594","1.8944","7262.3563","6136.9299","85.3663","3.3167","99.6950","7287.4083"
"405","26.8764","1.8956","7267.3020","6136.2818","85.0072","3.3146","99.6950","7226.2301"
"406","26.8934","1.8968","7267.6335","6135.6336","86.6330","3.3125","99.6950","7505.2800"
"407","26.9104","1.8980","7263.1672","6134.8192","86.3535","3.3105","99.6950","7456.9251"
"408","26.9274","1.8991","7254.1459","6134.0049","85.5477","3.3084","99.6950","7318.4159"
"409","26.9444","1.9003","7240.7355","6133.1905","85.6279","3.3064","99.6950","7332.1332"
"410","26.9614","1.9015","7223.1821","6132.3761","85.7213","3.3043","99.6950","7348.1438"
"411","26.9784","1.9027","7201.7995","6131.5617","85.1483","3.3023","99.6950","7250.2408"
"412","26.9954","1.9038","7176.9536","6130.7473","84.1321","3.3003","99.6950","7078.2022"
"413","27.0124","1.9050","7149.0471","6129.9329","84.2538","3.2982","99.6950","7098.7042"
"414","27.0294","1.9062","7118.5028","6129.1185","84.8017","3.2962","99.6950","7191.3334"
"415","27.0464","1.9074","7085.7499","6128.3041","83.0743","3.2941","99.6950","6901.3409"
"416","27.0634","1.9086","7051.2111","6127.4897","83.3176","3.2921","99.6950","6941.8298"
"417","27.0804","1.9097","7015.2933","6126.6753","83.0535","3.2901","99.6950","6897.8769"
"418","27.0974","1.9109","6978.3794","6125.8610","82.0119","3.2881","99.6950","6725.9481"
"419","27.1144","1.9121","6940.8240","6125.0466","82.1748","3.2860","99.6950","6752.6914"
"420","27.1314","1.9133","6902.9502","6124.2322","81.7070","3.2840","99.6950","6676.0268"
"421","27.1484","1.9144","6865.0488","6123.4178","82.3671","3.2820","99.6950","6784.3358"
"422","27.1654","1.9156","6827.2182","6122.4440","82.3293","3.2800","99.6950","6778.1150"
"423","27.1824","1.9168","6789.8446","6121.4703","81.8671","3.2780","99.6950","6702.2258"
"424","27.1994","1.9180","6753.1244","6120.4965","81.0329","3.2760","99.6950","6566.3323"
"425","27.2164","1.9191","6717.2264","6119.5227","80.9958","3.2740","99.6950","6560.3251"
"426","27.2334","1.9203","6682.2931","6118.5489","81.7735","3.2720","99.6950","6686.9002"
"427","27.2504","1.9215","6648.4431","6117.5752","80.5810","3.2699","99.6950","6493.2929"
"428","27.2674","1.9227","6616.2655","6116.6014","80.6988","3.2679","99.6950","6512.2961"
"429","27.2844","1.9238","6584.8538","6115.6276","80.5375","3.2660","99.6950","6486.2880"
"430","27.3014","1.9250","6554.7561","6114.6539","80.4710","3.2640","99.6950","6475.5879"
"431","27.3184","1.9262","6526.0134","6113.6801","80.2670","3.2620","99.6950","6442.7966"
"432","27.3354","1.9274","6498.6516","6112.7063","80.0586","3.2600","99.6950","6409.3798"
"433","27.3524","1.9285","6472.9286","6111.7326","79.9805","3.2580","99.6950","6396.8755"
"434","27.3694","1.9297","6448.3529","6110.7588","79.6279","3.2560","99.6950","6340.6085"
"435","27.3864","1.9309","6425.1579","6109.7850","79.3162","3.2540","99.6950","6291.0574"
"436","27.4034","1.9321","6403.3220","6108.8113","79.5760","3.2520","99.6950","6332.3447"
"437","27.4204","1.9333","6382.8153","6107.8375","80.0911","3.2501","99.6950","6414.5861"
"438","27.4374","1.9344","6363.6003","6106.8637","79.4313","3.2481","99.6950","6309.3254"
"439","27.4544","1.9356","6345.6334","6105.8900","79.3712","3.2461","99.6950","6299.7891"
"440","27.4714","1.9368","6328.8659","6104.9162","79.5275","3.2441","99.6950","6324.6250"
"441","27.4884","1.9380","6313.2448","6103.9424","79.3538","3.2422","99.6950","6297.0215"
"442","27.5054","1.9391","6298.7143","6102.9686","79.2851","3.2402","99.6950","6286.1336"
"443","27.5224","1.9403","6285.2164","6101.9949","78.6953","3.2382","99.6950","6192.9543"
"444","27.5394","1.9415","6272.6916","6101.0211","78.8061","3.2363","99.6950","6210.3987"
"445","27.5564","1.9427","6261.0801","6100.0473","78.5653","3.2343","99.6950","6172.5034"
"446","27.5734","1.9438","6250.3220","6099.0736","78.8952","3.2324","99.6950","6224.4449"
"447","27.5904","1.9450","6240.3586","6098.0998","79.6566","3.2304","99.6950","6345.1693"
"448","27.6074","1.9462","6231.1321","6097.1260","79.8641","3.2285","99.6950","6378.2769"
"449","27.6244","1.9474","6222.5867","6096.1523","79.1360","3.2265","99.6950","6262.5014"
"450","27.6414","1.9485","6214.6686","6095.1785","78.9756","3.2246","99.6950","6237.1531"
"451","27.6584","1.9497","6207.3264","6094.2047","79.0505","3.2226","99.6950","6248.9744"
"452","27.6754","1.9509","6200.3522","6093.0716","79.4979","3.2207","99.6950","6319.9221"
"453","27.6924","1.9521","6193.8594","6091.9384","78.8863","3.2188","99.6950","6223.0530"
"454","27.7094","1.9532","6187.8051","6090.8053","78.9821","3.2168","99.6950","6238.1649"
"455","27.7264","1.9544","6182.1491","6089.6721","78.7437","3.2149","99.6950","6200.5777"
"456","27.7434","1.9556","6176.8543","6088.5390","78.8314","3.2130","99.6950","6214.3943"
"457","27.7604","1.9568","6171.8867","6087.4058","78.1942","3.2110","99.6950","6114.3256"
"458","27.7774","1.9579","6167.2147","6086.2727","78.4915","3.2091","99.6950","6160.9194"
"459","27.7944","1.9591","6162.8097","6085.1395","78.8557","3.2072","99.6950","6218.2233"
"460","27.8114","1.9603","6158.6456","6084.0064","78.4484","3.2052","99.6950","6154.1482"
"461","27.8284","1.9615","6154.6987","6082.8733","78.3128","3.2033","99.6950","6132.8890"
"462","27.8454","1.9626","6150.9478","6081.7401","78.8291","3.2014","99.6950","6214.0237"
"463","27.8624","1.9638","6147.3736","6080.6070","77.5669","3.1995","99.6950","6016.6185"
"464","27.8794","1.9650","6143.9588","6079.4738","78.4852","3.1976","99.6950","6159.9324"
"465","27.8964","1.9662","6140.6880","6078.3407","78.5335","3.1957","99.6950","6167.5045"
"466","27.9134","1.9673","6137.5476","6077.2075","78.7165","3.1938","99.6950","6196.2840"
"467","27.9304","1.9685","6134.3727","6075.9218","78.5457","3.1919","99.6950","6169.4243"
"468","27.9474","1.9697","6131.3048","6074.6362","77.8474","3.1900","99.6950","6060.2198"
"469","27.9644","1.9708","6128.3345","6073.3505","78.8800","3.1881","99.6950","6222.0473"
"470","27.9814","1.9720","6125.4530","6072.0648","78.6484","3.1862","99.6950","6185.5731"
"471","27.9984","1.9732","6122.6527","6070.7791","78.9313","3.1843","99.6950","6230.1445"
"472","28.0154","1.9744","6119.9270","6069.4935","78.6880","3.1824","99.6950","6191.8057"
"473","28.0324","1.9755","6117.2697","6068.2078","78.1299","3.1805","99.6950","6104.2791"
"474","28.0494","1.9767","6114.6756","6066.9221","77.4162","3.1786","99.6950","5993.2655"
"475","28.0664","1.9779","6112.1400","6065.6364","78.1022","3.1767","99.6950","6099.9594"
"476","28.0834","1.9791","6109.6586","6064.3508","78.5509","3.1748","99.6950","6170.2427"
"477","28.1004","1.9802","6107.2276","6063.0651","78.0686","3.1729","99.6950","6094.7052"
"478","28.1174","1.9814","6104.8438","6061.7794","77.3967","3.1711","99.6950","5990.2442"
"479","28.1344","1.9826","6102.5040","6060.4938","77.8499","3.1692","99.6950","6060.6117"
"480","28.1514","1.9838","6100.2056","6059.2081","78.1841","3.1673","99.6950","6112.7494"
"481","28.1684","1.9849","6097.9461","6057.9224","77.7230","3.1654","99.6950","6040.8707"
"482","28.1854","1.9861","6095.5774","6056.4909","77.7606","3.1636","99.6950","6046.7173"
"483","28.2024","1.9873","6093.2433","6055.0594","78.0528","3.1617","99.6950","6092.2384"
"484","28.2194","1.9885","6090.9420","6053.6279","77.0886","3.1598","99.6950","5942.6595"
"485","28.2364","1.9896","6088.6718","6052.1964","77.2529","3.1580","99.6950","5968.0141"
"486","28.2534","1.9908","6086.4311","6050.7649","78.3376","3.1561","99.6950","6136.7867"
"487","28.2704","1.9920","6084.2185","6049.3333","78.1202","3.1542","99.6950","6102.7722"
"488","28.2874","1.9932","6082.0326","6047.9018","78.3095","3.1524","99.6950","6132.3730"
"489","28.3044","1.9943","6079.8722","6046.4703","78.0631","3.1505","99.6950","6093.8503"
"490","28.3214","1.9955","6077.7361","6045.0388","77.6676","3.1487","99.6950","6032.2532"
"491","28.3384","1.9967","6075.6747","6043.6073","78.4933","3.1468","99.6950","6161.2038"
"492","28.3554","1.9978","6073.5843","6042.1758","78.4452","3.1450","99.6950","6153.6502"
"493","28.3724","1.9990","6071.5152","6040.7443","78.3389","3.1431","99.6950","6136.9858"
"494","28.3894","2.0002","6069.4665","6039.3128","77.7645","3.1413","99.6950","6047.3197"
"495","28.4064","2.0014","6067.4372","6037.8813","77.7227","3.1394","99.6950","6040.8230"
