"No.","Pos. [°2θ]","Q [1/Å]","Icalc [cts]","Iback [cts]","ESD","D spacings","CT [s]","Intensity [Counts]"
"297","25.0404","1.7683","15070.4318","14657.5703","122.4578","3.5533","99.6950","14995.9172"
"298","25.0574","1.7694","15043.5189","14655.5768","122.3091","3.5509","99.6950","14959.5118"
"299","25.0744","1.7706","15019.3264","14653.5834","121.9298","3.5486","99.6950","14866.8862"
"300","25.0914","1.7718","14997.4653","14651.5899","121.5680","3.5462","99.6950","14778.7863"
"301","25.1084","1.7730","14977.6029","14649.5965","120.9717","3.5438","99.6950","14634.1482"
"302","25.1254","1.7742","14959.0451","14647.1917","121.2539","3.5415","99.6950","14702.5028"
"303","25.1424","1.7753","14941.9640","14644.7870","121.8157","3.5391","99.6950","14839.0685"
"304","25.1594","1.7765","14926.1588","14642.3823","121.7024","3.5368","99.6950","14811.4673"
"305","25.1764","1.7777","14911.4609","14639.9776","121.4798","3.5344","99.6950","14757.3478"
"306","25.1934","1.7789","14897.7297","14637.5729","120.5237","3.5321","99.6950","14525.9538"
"307","25.2104","1.7801","14884.8476","14635.1682","120.6418","3.5297","99.6950","14554.4509"
"308","25.2274","1.7813","14872.7162","14632.7634","121.4676","3.5274","99.6950","14754.3708"
"309","25.2444","1.7824","14861.2534","14630.3587","120.9395","3.5251","99.6950","14626.3592"
"310","25.2614","1.7836","14850.3901","14627.9540","121.3995","3.5227","99.6950","14737.8437"
"311","25.2784","1.7848","14840.0678","14625.5493","121.6930","3.5204","99.6950","14809.1961"
"312","25.2954","1.7860","14830.2371","14623.1446","121.0863","3.5181","99.6950","14661.8811"
"313","25.3124","1.7872","14820.8555","14620.7399","121.1021","3.5157","99.6950","14665.7202"
"314","25.3294","1.7883","14811.8866","14618.3352","120.7637","3.5134","99.6950","14583.8818"
"315","25.3464","1.7895","14803.2988","14615.9304","121.0429","3.5111","99.6950","14651.3944"
"316","25.3634","1.7907","14795.0642","14613.5257","121.1570","3.5088","99.6950","14679.0150"
"317","25.3804","1.7919","14786.7379","14610.7006","121.5077","3.5065","99.6950","14764.1240"
"318","25.3974","1.7931","14778.7189","14607.8754","121.3286","3.5042","99.6950","14720.6329"
"319","25.4144","1.7942","14770.9877","14605.0502","120.8220","3.5019","99.6950","14597.9630"
"320","25.4314","1.7954","14763.5271","14602.2251","120.5930","3.4996","99.6950","14542.6763"
"321","25.4484","1.7966","14756.3213","14599.3999","120.6481","3.4973","99.6950","14555.9708"
"322","25.4654","1.7978","14749.3563","14596.5747","121.0729","3.4950","99.6950","14658.6409"
"323","25.4824","1.7990","14742.6195","14593.7496","121.1497","3.4927","99.6950","14677.2382"
"324","25.4994","1.8001","14736.0993","14590.9244","121.1750","3.4904","99.6950","14683.3891"
"325","25.5164","1.8013","14729.7854","14588.0992","120.8543","3.4881","99.6950","14605.7710"
"326","25.5334","1.8025","14723.6685","14585.2741","120.7925","3.4858","99.6950","14590.8314"
"327","25.5504","1.8037","14717.7402","14582.4489","120.3707","3.4835","99.6950","14489.1138"
"328","25.5674","1.8049","14711.9934","14579.6237","120.5102","3.4813","99.6950","14522.7120"
"329","25.5844","1.8060","14706.4214","14576.7986","120.7311","3.4790","99.6950","14575.9953"
"330","25.6014","1.8072","14701.0189","14573.9734","121.4324","3.4767","99.6950","14745.8219"
"331","25.6184","1.8084","14695.7813","14571.1482","121.0223","3.4744","99.6950","14646.3863"
"332","25.6354","1.8096","14690.2692","14567.8874","120.2737","3.4722","99.6950","14465.7604"
"333","25.6524","1.8108","14684.9158","14564.6266","120.7399","3.4699","99.6950","14578.1236"
"334","25.6694","1.8119","14679.7192","14561.3658","121.2904","3.4676","99.6950","14711.3587"
"335","25.6864","1.8131","14674.6790","14558.1050","120.8010","3.4654","99.6950","14592.8742"
"336","25.7034","1.8143","14669.7955","14554.8441","120.2144","3.4631","99.6950","14451.4995"
"337","25.7204","1.8155","14665.0705","14551.5833","120.9859","3.4609","99.6950","14637.5943"
"338","25.7374","1.8167","14660.5068","14548.3225","119.9943","3.4586","99.6950","14398.6366"
"339","25.7544","1.8178","14656.1088","14545.0617","120.9369","3.4564","99.6950","14625.7437"
"340","25.7714","1.8190","14651.8822","14541.8009","120.0780","3.4542","99.6950","14418.7230"
"341","25.7884","1.8202","14647.8341","14538.5401","120.6772","3.4519","99.6950","14562.9943"
"342","25.8054","1.8214","14643.9734","14535.2793","121.3562","3.4497","99.6950","14727.3171"
"343","25.8224","1.8226","14640.3106","14532.0184","120.2212","3.4474","99.6950","14453.1368"
"344","25.8394","1.8237","14636.8581","14528.7576","120.1732","3.4452","99.6950","14441.5983"
"345","25.8564","1.8249","14633.6299","14525.4968","120.5866","3.4430","99.6950","14541.1243"
"346","25.8734","1.8261","14630.6420","14522.2360","120.7105","3.4408","99.6950","14571.0195"
"347","25.8904","1.8273","14628.4508","14519.5137","120.7631","3.4385","99.6950","14583.7367"
"348","25.9074","1.8285","14626.5375","14516.7914","119.8832","3.4363","99.6950","14371.9935"
"349","25.9244","1.8296","14624.9237","14514.0691","120.9705","3.4341","99.6950","14633.8613"
"350","25.9414","1.8308","14623.6327","14511.3468","120.9136","3.4319","99.6950","14620.1006"
"351","25.9584","1.8320","14622.6892","14508.6245","120.5080","3.4297","99.6950","14522.1794"
"352","25.9754","1.8332","14622.1194","14505.9022","120.2576","3.4275","99.6950","14461.8848"
"353","25.9924","1.8344","14621.9506","14503.1799","121.2910","3.4253","99.6950","14711.4948"
"354","26.0094","1.8355","14622.2110","14500.4576","121.4134","3.4231","99.6950","14741.2097"
"355","26.0264","1.8367","14622.9289","14497.7353","120.7155","3.4209","99.6950","14572.2325"
"356","26.0434","1.8379","14624.1328","14495.0130","121.1459","3.4187","99.6950","14676.3170"
"357","26.0604","1.8391","14625.8506","14492.2907","119.9158","3.4165","99.6950","14379.7926"
"358","26.0774","1.8402","14628.1091","14489.5684","120.6953","3.4143","99.6950","14567.3642"
"359","26.0944","1.8414","14630.9336","14486.8461","121.3997","3.4121","99.6950","14737.8828"
"360","26.1114","1.8426","14634.3469","14484.1238","120.5057","3.4099","99.6950","14521.6159"
"361","26.1284","1.8438","14638.3689","14481.4015","120.1868","3.4078","99.6950","14444.8753"
"362","26.1454","1.8450","14642.5523","14478.2153","121.4526","3.4056","99.6950","14750.7233"
"363","26.1624","1.8461","14647.3727","14475.0292","120.9681","3.4034","99.6950","14633.2700"
"364","26.1794","1.8473","14652.8376","14471.8431","121.2492","3.4012","99.6950","14701.3729"
"365","26.1964","1.8485","14658.9485","14468.6570","121.2929","3.3991","99.6950","14711.9701"
"366","26.2134","1.8497","14665.7009","14465.4708","120.8530","3.3969","99.6950","14605.4433"
"367","26.2304","1.8509","14673.0837","14462.2847","121.2861","3.3947","99.6950","14710.3082"
"368","26.2474","1.8520","14681.0786","14459.0986","121.3103","3.3926","99.6950","14716.1887"
"369","26.2644","1.8532","14689.6596","14455.9124","120.9057","3.3904","99.6950","14618.1946"
"370","26.2814","1.8544","14698.7923","14452.7263","121.3244","3.3883","99.6950","14719.6197"
"371","26.2984","1.8556","14708.4343","14449.5402","120.9751","3.3861","99.6950","14634.9656"
"372","26.3154","1.8567","14718.5338","14446.3541","121.0991","3.3840","99.6950","14665.0005"
"373","26.3324","1.8579","14729.0301","14443.1679","120.7630","3.3818","99.6950","14583.7098"
"374","26.3494","1.8591","14739.8531","14439.9818","120.7935","3.3797","99.6950","14591.0814"
"375","26.3664","1.8603","14750.9232","14436.7957","120.9767","3.3775","99.6950","14635.3547"
"376","26.3834","1.8615","14762.1525","14433.6096","122.0828","3.3754","99.6950","14904.2034"
"377","26.4004","1.8626","14772.9722","14429.9502","121.9042","3.3733","99.6950","14860.6432"
"378","26.4174","1.8638","14783.7544","14426.2909","121.5275","3.3711","99.6950","14768.9453"
"379","26.4344","1.8650","14794.3959","14422.6315","121.8228","3.3690","99.6950","14840.8009"
"380","26.4514","1.8662","14804.7957","14418.9722","121.3244","3.3669","99.6950","14719.6054"
"381","26.4684","1.8674","14814.8605","14415.3129","121.3346","3.3648","99.6950","14722.0772"
"382","26.4854","1.8685","14824.5116","14411.6535","121.1033","3.3626","99.6950","14666.0020"
"383","26.5024","1.8697","14833.6908","14407.9942","121.0537","3.3605","99.6950","14654.0099"
"384","26.5194","1.8709","14842.3666","14404.3349","121.4282","3.3584","99.6950","14744.8159"
"385","26.5364","1.8721","14850.5376","14400.6755","121.2778","3.3563","99.6950","14708.3083"
"386","26.5534","1.8732","14858.2328","14397.0162","121.4407","3.3542","99.6950","14747.8404"
"387","26.5704","1.8744","14865.5083","14393.3569","121.2878","3.3521","99.6950","14710.7304"
"388","26.5874","1.8756","14872.4391","14389.6975","121.3782","3.3500","99.6950","14732.6610"
"389","26.6044","1.8768","14879.1066","14386.0382","121.9491","3.3479","99.6950","14871.5949"
"390","26.6214","1.8780","14885.5826","14382.3788","121.6880","3.3458","99.6950","14807.9667"
"391","26.6384","1.8791","14891.9089","14378.7195","121.2193","3.3437","99.6950","14694.1258"
"392","26.6554","1.8803","14897.6081","14374.5929","121.5111","3.3416","99.6950","14764.9550"
"393","26.6724","1.8815","14903.0611","14370.4663","120.7172","3.3395","99.6950","14572.6525"
"394","26.6894","1.8827","14908.0817","14366.3397","121.2036","3.3374","99.6950","14690.3046"
"395","26.7064","1.8838","14912.3636","14362.2132","121.0380","3.3353","99.6950","14650.1878"
"396","26.7234","1.8850","14915.4702","14358.0866","121.5252","3.3332","99.6950","14768.3678"
"397","26.7404","1.8862","14916.8425","14353.9600","121.0260","3.3311","99.6950","14647.2929"
"398","26.7574","1.8874","14915.8340","14349.8334","121.7553","3.3291","99.6950","14824.3528"
"399","26.7744","1.8885","14911.7775","14345.7068","121.9797","3.3270","99.6950","14879.0359"
"400","26.7914","1.8897","14904.0754","14341.5802","121.4632","3.3249","99.6950","14753.2968"
"401","26.8084","1.8909","14892.2952","14337.4536","121.9654","3.3228","99.6950","14875.5685"
"402","26.8254","1.8921","14876.2417","14333.3271","121.1079","3.3208","99.6950","14667.1298"
"403","26.8424","1.8933","14855.9869","14329.2005","121.2635","3.3187","99.6950","14704.8451"
"404","26.8594","1.8944","14831.8573","14325.0739","121.7718","3.3167","99.6950","14828.3603"
"405","26.8764","1.8956","14804.3881","14320.9473","121.8753","3.3146","99.6950","14853.5834"
"406","26.8934","1.8968","14774.2606","14316.8207","121.7214","3.3125","99.6950","14816.0974"
"407","26.9104","1.8980","14741.7930","14312.2527","122.3385","3.3105","99.6950","14966.7172"
"408","26.9274","1.8991","14708.1984","14307.6846","120.8832","3.3084","99.6950","14612.7441"
"409","26.9444","1.9003","14674.2041","14303.1166","120.8693","3.3064","99.6950","14609.3851"
"410","26.9614","1.9015","14640.4522","14298.5486","121.1595","3.3043","99.6950","14679.6256"
"411","26.9784","1.9027","14607.4773","14293.9805","120.3761","3.3023","99.6950","14490.4062"
"412","26.9954","1.9038","14575.7002","14289.4125","120.9464","3.3003","99.6950","14628.0221"
"413","27.0124","1.9050","14545.4329","14284.8445","120.9502","3.2982","99.6950","14628.9531"
"414","27.0294","1.9062","14516.8896","14280.2764","120.4304","3.2962","99.6950","14503.4922"
"415","27.0464","1.9074","14490.2004","14275.7084","120.4775","3.2941","99.6950","14514.8352"
"416","27.0634","1.9086","14465.4244","14271.1404","120.5642","3.2921","99.6950","14535.7235"
"417","27.0804","1.9097","14442.5621","14266.5723","120.7909","3.2901","99.6950","14590.4374"
"418","27.0974","1.9109","14421.5672","14262.0043","120.8575","3.2881","99.6950","14606.5288"
"419","27.1144","1.9121","14402.3568","14257.4363","120.7524","3.2860","99.6950","14581.1481"
"420","27.1314","1.9133","14384.8206","14252.8682","120.1346","3.2840","99.6950","14432.3168"
"421","27.1484","1.9144","14368.8301","14248.3002","120.1759","3.2820","99.6950","14442.2531"
"422","27.1654","1.9156","14354.2456","14243.7321","119.6611","3.2800","99.6950","14318.7709"
"423","27.1824","1.9168","14340.9232","14239.1641","119.7739","3.2780","99.6950","14345.7757"
"424","27.1994","1.9180","14328.7198","14234.5961","120.1032","3.2760","99.6950","14424.7805"
"425","27.2164","1.9191","14317.4978","14230.0280","119.4442","3.2740","99.6950","14266.9201"
"426","27.2334","1.9203","14307.1283","14225.4600","119.1533","3.2720","99.6950","14197.5075"
"427","27.2504","1.9215","14297.4929","14220.8920","119.1820","3.2699","99.6950","14204.3500"
"428","27.2674","1.9227","14288.4854","14216.3239","119.6780","3.2679","99.6950","14322.8156"
"429","27.2844","1.9238","14280.0116","14211.7559","119.7662","3.2660","99.6950","14343.9351"
"430","27.3014","1.9250","14271.9901","14207.1879","119.5259","3.2640","99.6950","14286.4349"
"431","27.3184","1.9262","14264.3507","14202.6198","119.4351","3.2620","99.6950","14264.7402"
"432","27.3354","1.9274","14257.0340","14198.0518","119.2981","3.2600","99.6950","14232.0255"
"433","27.3524","1.9285","14249.9902","14193.4838","119.0715","3.2580","99.6950","14178.0166"
"434","27.3694","1.9297","14243.1776","14188.9157","118.6068","3.2560","99.6950","14067.5793"
"435","27.3864","1.9309","14236.5621","14184.3477","118.9279","3.2540","99.6950","14143.8459"
"436","27.4034","1.9321","14230.1152","14179.7797","119.4476","3.2520","99.6950","14267.7231"
"437","27.4204","1.9333","14223.3723","14174.7702","119.2535","3.2501","99.6950","14221.3955"
"438","27.4374","1.9344","14216.7556","14169.7607","119.1948","3.2481","99.6950","14207.4005"
"439","27.4544","1.9356","14210.2494","14164.7512","119.3218","3.2461","99.6950","14237.7005"
"440","27.4714","1.9368","14203.8407","14159.7417","119.2373","3.2441","99.6950","14217.5278"
"441","27.4884","1.9380","14197.5186","14154.7322","118.5343","3.2422","99.6950","14050.3752"
"442","27.5054","1.9391","14191.2741","14149.7228","118.5205","3.2402","99.6950","14047.1172"
"443","27.5224","1.9403","14185.0993","14144.7133","118.4995","3.2382","99.6950","14042.1417"
"444","27.5394","1.9415","14178.9878","14139.7038","118.6721","3.2363","99.6950","14083.0564"
"445","27.5564","1.9427","14172.9340","14134.6943","119.7573","3.2343","99.6950","14341.8048"
"446","27.5734","1.9438","14166.9330","14129.6848","119.7653","3.2324","99.6950","14343.7186"
"447","27.5904","1.9450","14160.9806","14124.6753","118.4223","3.2304","99.6950","14023.8476"
"448","27.6074","1.9462","14155.0730","14119.6658","117.9866","3.2285","99.6950","13920.8465"
"449","27.6244","1.9474","14149.2068","14114.6564","118.7734","3.2265","99.6950","14107.1324"
"450","27.6414","1.9485","14143.3792","14109.6469","119.6863","3.2246","99.6950","14324.8036"
"451","27.6584","1.9497","14137.5874","14104.6374","119.3409","3.2226","99.6950","14242.2618"
"452","27.6754","1.9509","14131.4135","14099.2123","118.1659","3.2207","99.6950","13963.1687"
"453","27.6924","1.9521","14125.2709","14093.7871","119.0224","3.2188","99.6950","14166.3209"
"454","27.7094","1.9532","14119.1576","14088.3620","118.4612","3.2168","99.6950","14033.0570"
"455","27.7264","1.9544","14113.0719","14082.9369","118.6867","3.2149","99.6950","14086.5326"
"456","27.7434","1.9556","14107.0120","14077.5117","118.9197","3.2130","99.6950","14141.8980"
"457","27.7604","1.9568","14100.9766","14072.0866","118.9528","3.2110","99.6950","14149.7572"
"458","27.7774","1.9579","14094.9641","14066.6615","119.0516","3.2091","99.6950","14173.2927"
"459","27.7944","1.9591","14088.9734","14061.2363","119.3273","3.2072","99.6950","14239.0075"
"460","27.8114","1.9603","14083.0031","14055.8112","118.9894","3.2052","99.6950","14158.4701"
"461","27.8284","1.9615","14077.0523","14050.3861","119.0737","3.2033","99.6950","14178.5358"
"462","27.8454","1.9626","14071.1199","14044.9610","118.5926","3.2014","99.6950","14064.2018"
"463","27.8624","1.9638","14065.2050","14039.5358","118.5252","3.1995","99.6950","14048.2129"
"464","27.8794","1.9650","14059.3066","14034.1107","118.8275","3.1976","99.6950","14119.9669"
"465","27.8964","1.9662","14053.4240","14028.6856","117.7764","3.1957","99.6950","13871.2794"
"466","27.9134","1.9673","14047.5564","14023.2604","118.5867","3.1938","99.6950","14062.7954"
"467","27.9304","1.9685","14041.6482","14017.7805","118.5739","3.1919","99.6950","14059.7741"
"468","27.9474","1.9697","14035.7536","14012.3007","118.7553","3.1900","99.6950","14102.8306"
"469","27.9644","1.9708","14029.8720","14006.8208","118.2482","3.1881","99.6950","13982.6339"
"470","27.9814","1.9720","14024.0027","14001.3409","117.9623","3.1862","99.6950","13915.0969"
"471","27.9984","1.9732","14018.1451","13995.8610","119.0920","3.1843","99.6950","14182.9155"
"472","28.0154","1.9744","14012.2989","13990.3811","118.8069","3.1824","99.6950","14115.0873"
"473","28.0324","1.9755","14006.4633","13984.9013","119.0320","3.1805","99.6950","14168.6280"
"474","28.0494","1.9767","14000.6381","13979.4214","118.3363","3.1786","99.6950","14003.4887"
